onset	duration	trial_type	value	sample
5.246	0.0	Intro	5	2623
48.302	0.0	Instructions1	2	24151
83.808	0.0	Instructions2	3	41904
93.632	0.0	Instructions3	4	46816
117.322	0.0	PracticeInstructions	6	58661
345.89	0.0	block1	7	172945
350.948	0.0	sf/2	17	175474
351.93	0.0	sf/2	17	175965
352.934	0.0	sf/2	17	176467
353.934	0.0	sf/2	17	176967
354.92	0.0	sf/2	17	177460
359.13	0.0	toon/1	21	179565
360.118	0.0	toon/1	21	180059
361.118	0.0	toon/1	21	180559
362.118	0.0	toon/1	21	181059
363.12	0.0	toon/1	21	181560
377.66	0.0	toon/1	21	188830
378.658	0.0	toon/1	21	189329
379.658	0.0	toon/1	21	189829
380.656	0.0	toon/1	21	190328
381.644	0.0	toon/1	21	190822
398.89	0.0	img/0	10	199445
399.894	0.0	img/0	10	199947
400.898	0.0	img/0	10	200449
401.896	0.0	img/0	10	200948
402.892	0.0	img/0	10	201446
406.36	0.0	toon/3	23	203180
407.35	0.0	toon/3	23	203675
408.35	0.0	toon/3	23	204175
409.356	0.0	toon/3	23	204678
410.358	0.0	toon/3	23	205179
422.454	0.0	img/1	11	211227
423.45	0.0	img/1	11	211725
424.452	0.0	img/1	11	212226
425.452	0.0	img/1	11	212726
426.45	0.0	img/1	11	213225
430.392	0.0	img/0	10	215196
431.41	0.0	img/0	10	215705
432.406	0.0	img/0	10	216203
433.392	0.0	img/0	10	216696
434.4	0.0	img/0	10	217200
437.644	0.0	toon/1	21	218822
438.632	0.0	toon/1	21	219316
439.628	0.0	toon/1	21	219814
440.636	0.0	toon/1	21	220318
441.638	0.0	toon/1	21	220819
460.684	0.0	sf/1	16	230342
461.69	0.0	sf/1	16	230845
462.694	0.0	sf/1	16	231347
463.694	0.0	sf/1	16	231847
464.694	0.0	sf/1	16	232347
469.092	0.0	img/0	10	234546
470.098	0.0	img/0	10	235049
471.1	0.0	img/0	10	235550
472.098	0.0	img/0	10	236049
473.106	0.0	img/0	10	236553
476.71	0.0	toon/0	20	238355
477.722	0.0	toon/0	20	238861
478.718	0.0	toon/0	20	239359
479.72	0.0	toon/0	20	239860
480.702	0.0	toon/0	20	240351
493.27	0.0	sf/1	16	246635
494.274	0.0	sf/1	16	247137
495.274	0.0	sf/1	16	247637
496.276	0.0	sf/1	16	248138
497.274	0.0	sf/1	16	248637
501.406	0.0	img/4	14	250703
502.394	0.0	img/4	14	251197
503.396	0.0	img/4	14	251698
504.402	0.0	img/4	14	252201
505.398	0.0	img/4	14	252699
508.558	0.0	img/1	11	254279
509.56	0.0	img/1	11	254780
510.556	0.0	img/1	11	255278
511.552	0.0	img/1	11	255776
512.554	0.0	img/1	11	256277
519.52	0.0	sf/0	15	259760
520.516	0.0	sf/0	15	260258
521.52	0.0	sf/0	15	260760
522.522	0.0	sf/0	15	261261
523.524	0.0	sf/0	15	261762
528.662	0.0	img/2	12	264331
529.664	0.0	img/2	12	264832
530.66	0.0	img/2	12	265330
531.66	0.0	img/2	12	265830
532.662	0.0	img/2	12	266331
537.866	0.0	img/1	11	268933
538.852	0.0	img/1	11	269426
539.846	0.0	img/1	11	269923
540.858	0.0	img/1	11	270429
541.852	0.0	img/1	11	270926
546.802	0.0	toon/1	21	273401
547.802	0.0	toon/1	21	273901
548.792	0.0	toon/1	21	274396
549.794	0.0	toon/1	21	274897
550.792	0.0	toon/1	21	275396
568.812	0.0	toon/1	21	284406
569.818	0.0	toon/1	21	284909
570.81	0.0	toon/1	21	285405
571.81	0.0	toon/1	21	285905
572.814	0.0	toon/1	21	286407
583.406	0.0	img/1	11	291703
584.412	0.0	img/1	11	292206
585.408	0.0	img/1	11	292704
586.408	0.0	img/1	11	293204
587.41	0.0	img/1	11	293705
591.172	0.0	img/3	13	295586
592.17	0.0	img/3	13	296085
593.172	0.0	img/3	13	296586
594.17	0.0	img/3	13	297085
595.17	0.0	img/3	13	297585
598.448	0.0	toon/1	21	299224
599.438	0.0	toon/1	21	299719
600.444	0.0	toon/1	21	300222
